0_7_28_1_16,84.846,7,5,0,0,74024,2515464,0,0
0_7_28_1_64,84.478,7,5,0,0,74024,2515464,0,0
0_7_28_4_1,84.493,7,5,0,0,74024,2515464,0,0
0_7_28_4_4,84.63,7,5,0,0,74024,2515464,0,0
0_7_28_4_16,84.344,7,5,0,0,74024,2515464,0,0
0_7_28_4_64,84.501,7,5,0,0,74024,2515464,0,0
0_7_28_16_1,85.584,7,5,0,0,74024,2515464,0,0
0_7_28_16_4,84.504,7,5,0,0,74024,2515464,0,0
0_7_28_16_16,85.016,7,5,0,0,74024,2515464,0,0
0_7_28_16_64,84.917,7,5,0,0,74024,2515464,0,0
0_7_28_64_1,84.715,7,5,0,0,74024,2515464,0,0
0_7_28_64_4,84.444,7,5,0,0,74024,2515464,0,0
0_7_28_64_16,84.703,7,5,0,0,74024,2515464,0,0
0_7_28_64_64,84.768,7,5,0,0,74024,2515464,0,0
0_28_7_1_1,85.299,8,3,1,0,126240,450576,1421312,0
0_28_7_1_4,84.928,8,3,1,0,126240,450576,1421312,0
0_28_7_1_16,85.28,8,3,1,0,126240,450576,1421312,0
0_28_7_1_64,85.475,8,3,1,0,126240,450576,1421312,0
0_28_7_4_1,84.899,8,3,1,0,126240,450576,1421312,0
0_28_7_4_4,85.015,8,3,1,0,126240,450576,1421312,0
0_28_7_4_16,85.303,8,3,1,0,126240,450576,1421312,0
0_28_7_4_64,85.454,8,3,1,0,126240,450576,1421312,0
0_28_7_16_1,85.548,8,3,1,0,126240,450576,1421312,0
0_28_7_16_4,85.085,8,3,1,0,126240,450576,1421312,0
0_28_7_16_16,85.538,8,3,1,0,126240,450576,1421312,0
0_28_7_16_64,84.924,8,3,1,0,126240,450576,1421312,0
0_28_7_64_1,84.977,8,3,1,0,126240,450576,1421312,0
0_28_7_64_4,85.235,8,3,1,0,126240,450576,1421312,0
0_28_7_64_16,85.063,8,3,1,0,126240,450576,1421312,0
0_28_7_64_64,85.478,8,3,1,0,126240,450576,1421312,0
0_28_28_1_1,85.402,8,4,0,0,126240,2473992,0,0
0_28_28_1_4,85.168,8,4,0,0,126240,2473992,0,0
0_28_28_1_16,85.094,8,4,0,0,126240,2473992,0,0
0_28_28_1_64,85.044,8,4,0,0,126240,2473992,0,0
0_28_28_4_1,85.057,8,4,0,0,126240,2473992,0,0
0_28_28_4_4,85.469,8,4,0,0,126240,2473992,0,0
0_28_28_4_16,85.244,8,4,0,0,126240,2473992,0,0
0_28_28_4_64,85.432,8,4,0,0,126240,2473992,0,0
0_28_28_16_1,85.306,8,4,0,0,126240,2473992,0,0
0_28_28_16_4,85.856,8,4,0,0,126240,2473992,0,0
0_28_28_16_16,85.366,8,4,0,0,126240,2473992,0,0
0_28_28_16_64,85.342,8,4,0,0,126240,2473992,0,0
0_28_28_64_1,85.425,8,4,0,0,126240,2473992,0,0
0_28_28_64_4,84.994,8,4,0,0,126240,2473992,0,0
0_28_28_64_16,85.25,8,4,0,0,126240,2473992,0,0
0_28_28_64_64,85.521,8,4,0,0,126240,2473992,0,0
