2,2417.2,5,2,0,1,34592,89608,0,1593344
3,2430.8,5,2,0,1,34592,89608,0,1593344
4,2433.1,5,2,0,1,34592,89608,0,1593344
5,2425.2,5,2,0,1,34592,89608,0,1593344
1_7_7_1_1,2361.8,11,4,1,0,59256,2130960,1417216,0
1_7_7_1_4,2368.6,11,4,1,0,52856,492048,1421312,0
1_7_7_1_16,2345.5,11,4,1,0,52856,492048,1421312,0
1_7_7_1_64,2379.4,11,4,1,0,52856,492048,1421312,0
1_7_7_4_1,2376,11,4,1,0,59256,2130960,1417216,0
1_7_7_4_4,2392,11,4,1,0,52856,492048,1421312,0
1_7_7_4_16,2377.7,11,4,1,0,52856,492048,1421312,0
1_7_7_4_64,2375.6,11,4,1,0,52856,492048,1421312,0
1_7_7_16_1,2363.9,11,4,1,0,59256,2130960,1417216,0
1_7_7_16_4,2386.9,11,4,1,0,52856,492048,1421312,0
1_7_7_16_16,2391.4,11,4,1,0,52856,492048,1421312,0
1_7_7_16_64,2386,11,4,1,0,52856,492048,1421312,0
1_7_7_64_1,2390,11,4,1,0,59256,2130960,1417216,0
1_7_7_64_4,2383.8,11,4,1,0,52856,492048,1421312,0
1_7_7_64_16,2394,11,4,1,0,52856,492048,1421312,0
1_7_7_64_64,2385.2,11,4,1,0,52856,492048,1421312,0
1_7_28_1_1,2374.7,11,4,1,0,59256,2507272,1417216,0
1_7_28_1_4,2382.5,11,5,0,0,52856,2515464,0,0
1_7_28_1_16,2391.4,11,5,0,0,52856,2515464,0,0
1_7_28_1_64,2398.4,11,5,0,0,52856,2515464,0,0
1_7_28_4_1,2367.2,11,4,1,0,59256,2507272,1417216,0
1_7_28_4_4,2368.6,11,5,0,0,52856,2515464,0,0
1_7_28_4_16,2198.4,11,5,0,0,52856,2515464,0,0
1_7_28_4_64,2351.3,11,5,0,0,52856,2515464,0,0
1_7_28_16_1,2377.5,11,4,1,0,59256,2507272,1417216,0
1_7_28_16_4,2364.8,11,5,0,0,52856,2515464,0,0
1_7_28_16_16,2339.7,11,5,0,0,52856,2515464,0,0
1_7_28_16_64,2357.2,11,5,0,0,52856,2515464,0,0
1_7_28_64_1,2372.4,11,4,1,0,59256,2507272,1417216,0
1_7_28_64_4,2372.9,11,5,0,0,52856,2515464,0,0
1_7_28_64_16,2373.1,11,5,0,0,52856,2515464,0,0
1_7_28_64_64,1586.2,11,5,0,0,52856,2515464,0,0
1_28_7_1_1,2412.7,11,4,1,0,70000,2130960,1417216,0
1_28_7_1_4,2408,12,3,1,0,121200,450576,1421312,0
1_28_7_1_16,2410.2,12,3,1,0,121200,450576,1421312,0
1_28_7_1_64,2416.1,12,3,1,0,121200,450576,1421312,0
1_28_7_4_1,2414,11,4,1,0,70000,2130960,1417216,0
1_28_7_4_4,2407.4,12,3,1,0,121200,450576,1421312,0
1_28_7_4_16,2406.7,12,3,1,0,121200,450576,1421312,0
1_28_7_4_64,2412.6,12,3,1,0,121200,450576,1421312,0
1_28_7_16_1,2403.1,11,4,1,0,70000,2130960,1417216,0
1_28_7_16_4,2386,12,3,1,0,121200,450576,1421312,0
1_28_7_16_16,2403.8,12,3,1,0,121200,450576,1421312,0
1_28_7_16_64,2380.8,12,3,1,0,121200,450576,1421312,0
1_28_7_64_1,2400.6,11,4,1,0,70000,2130960,1417216,0
1_28_7_64_4,2400.4,12,3,1,0,121200,450576,1421312,0
1_28_7_64_16,2410.3,12,3,1,0,121200,450576,1421312,0
1_28_7_64_64,2402.8,12,3,1,0,121200,450576,1421312,0
1_28_28_1_1,2393.1,11,4,1,0,70000,2507272,1417216,0
1_28_28_1_4,2396.2,12,4,0,0,121200,2473992,0,0
1_28_28_1_16,2413,12,4,0,0,121200,2473992,0,0
1_28_28_1_64,2402.7,12,4,0,0,121200,2473992,0,0
1_28_28_4_1,2412.9,11,4,1,0,70000,2507272,1417216,0
1_28_28_4_4,2389.7,12,4,0,0,121200,2473992,0,0
1_28_28_4_16,2402.1,12,4,0,0,121200,2473992,0,0
1_28_28_4_64,2409.2,12,4,0,0,121200,2473992,0,0
1_28_28_16_1,2403,11,4,1,0,70000,2507272,1417216,0
1_28_28_16_4,2405,12,4,0,0,121200,2473992,0,0
1_28_28_16_16,2403.6,12,4,0,0,121200,2473992,0,0
1_28_28_16_64,2401.6,12,4,0,0,121200,2473992,0,0
1_28_28_64_1,2412.3,11,4,1,0,70000,2507272,1417216,0
1_28_28_64_4,2408.1,12,4,0,0,121200,2473992,0,0
1_28_28_64_16,2401.2,12,4,0,0,121200,2473992,0,0
1_28_28_64_64,2409.7,12,4,0,0,121200,2473992,0,0
0_7_7_1_1,2376,7,4,1,0,74024,492048,1421312,0
0_7_7_1_4,2420.9,7,4,1,0,74024,492048,1421312,0
0_7_7_1_16,2391,7,4,1,0,74024,492048,1421312,0
