2,97.792,7,4,1,0,81192,792592,1936384,0,17144,698888,1936384,0
3,76.725,7,2,3,0,81192,146952,4151816,0,17144,169992,3031552,0
4,98.193,7,4,1,0,81192,792592,1936384,0,17144,698888,1936384,0
5,73.352,7,2,3,0,81192,626184,3909128,0,17144,649224,2793984,0
