2,105.45,9,11,0,0,155940,4285196,0,0,17144,913152,1534976,0
3,104.61,8,11,1,0,126240,2774032,1422336,0,17144,840192,1860608,0
4,104.85,7,13,0,0,95528,8680456,0,0,17144,851456,3801088,0
5,103.79,8,12,0,0,126240,7995152,0,0,17144,674304,3745024,0
