2,98.286,9,10,1,0,127268,2700572,2182144,0,17144,825096,2871296,0
3,70.707,7,8,5,0,81192,2805780,10074116,0,17144,794624,6585344,0
4,100.96,7,12,1,0,81192,4765720,2182144,0,17144,997380,3723776,0
5,97.239,7,12,1,0,81192,4632344,2166784,0,17144,732928,3643904,0
