2,2888.2,5,10,0,1,34592,952080,0,1782272,17144,641796,0,1782272
3,2871.5,5,10,0,1,34592,952080,0,1782272,17144,641796,0,1782272
4,2686.9,5,2,0,9,34592,89608,0,14794248,17144,89608,0,8241152
5,2683.1,5,2,0,9,34592,89608,0,14794248,17144,89608,0,8241152
