2,2587.6,7,3,1,1,95528,1673224,1069064,2666496,17144,851464,851968,2666496
3,2391.2,7,4,0,1,95528,1327120,0,2846720,17144,645632,610312,2846720
4,2607.3,7,3,1,1,95528,1673224,1069064,2666496,17144,851464,851968,2666496
5,2290,7,2,0,3,95528,367624,0,6411272,17144,397832,0,4473856
