2,97.99,7,3,2,0,95528,1673224,3735560,0,17144,851464,3518464,0
3,102.23,7,4,1,0,95528,1327120,2846720,0,17144,645632,2846720,0
4,98.362,7,3,2,0,95528,1673224,3735560,0,17144,851464,3518464,0
5,92.202,7,2,3,0,95528,367624,6411272,0,17144,397832,4473856,0
