2,98.801,7,4,1,0,95528,1873928,2035712,0,17144,851456,2035712,0
3,99.017,8,3,1,0,126240,682000,2197504,0,17144,688648,2197504,0
4,98.963,7,4,1,0,95528,1873928,2035712,0,17144,851456,2035712,0
5,92.522,7,2,3,0,95528,367624,5747712,0,17144,397832,3810304,0
