2,2371.3,7,4,0,1,74024,1926928,0,4159232,17144,966656,938248,4159232
3,1616.3,7,2,0,3,74024,1148680,0,12630280,17144,584704,583432,8364288
4,2378.2,7,4,0,1,74024,1926928,0,4159232,17144,966656,938248,4159232
5,2043.1,7,4,0,1,74024,748048,0,4552448,17144,620296,0,4552448
