2,85.068,7,4,1,0,74024,1001232,8716032,0,17144,979208,8716032,0
3,52.411,7,2,3,0,74024,567048,25590024,0,17144,586504,17115392,0
4,85.504,7,4,1,0,74024,1001232,8716032,0,17144,979208,8716032,0
5,50.374,7,4,1,0,74024,2966032,8453888,0,17144,584704,9332992,0
