2,2280.1,5,2,0,3,34592,89608,0,6475784,17144,89608,0,4853760
3,2292.5,5,4,0,1,34592,333328,0,4007936,17144,288264,0,4007936
4,2282.6,5,2,0,3,34592,89608,0,6475784,17144,89608,0,4853760
5,2283.2,5,2,0,3,34592,89608,0,6475784,17144,89608,0,4853760
