10_128_2048_4096__32_16_32_32_16_32_1_16_1_jt2_28, 0.500000, 0.000000,302.22,18560,782336,34076672,35913728
10_128_2048_4096__32_16_32_32_16_32_1_16_4_jt2_28, 0.500000, 0.000000,239.42,18560,782336,34076672,35913728
10_128_2048_4096__32_16_32_32_16_32_4_16_1_jt2_28, 0.500000, 0.000000,630.29,18560,782336,34076672,35913728
10_128_2048_4096__32_16_32_32_16_32_4_16_4_jt2_28, 0.500000, 0.000000,419.66,18560,782336,34076672,35913728
10_128_2048_4096__32_16_128_32_16_32_1_16_1_jt2_28, 0.500000, 0.000000,295.64,30840,763904,34076672,35913728
10_128_2048_4096__32_16_128_32_16_32_1_16_4_jt2_28, 0.500000, 0.000000,238.68,30840,763904,34076672,35913728
10_128_2048_4096__32_16_128_32_16_32_4_16_1_jt2_28, 0.500000, 0.000000,650.89,30840,763904,34076672,35913728
10_128_2048_4096__32_16_128_32_16_32_4_16_4_jt2_28, 0.500000, 0.000000,428.02,30840,763904,34076672,35913728
10_128_2048_4096__32_16_128_32_16_64_1_16_1_jt2_28, 0.500000, 0.000000,303.79,18680,778240,34076672,35913728
10_128_2048_4096__32_16_128_32_16_64_1_16_4_jt2_28, 0.500000, 0.000000,267.10,18680,778240,34076672,35913728
10_128_2048_4096__32_16_128_32_16_64_4_16_1_jt2_28, 0.500000, 0.000000,690.27,18680,778240,34076672,35913728
10_128_2048_4096__32_16_128_32_16_64_4_16_4_jt2_28, 0.500000, 0.000000,537.67,18680,778240,34076672,35913728
10_128_2048_4096__32_16_512_32_16_32_1_16_1_jt2_28, 0.500000, 0.000000,299.86,18560,784384,34076672,35913728
10_128_2048_4096__32_16_512_32_16_32_1_16_4_jt2_28, 0.500000, 0.000000,246.31,18560,784384,34076672,35913728
10_128_2048_4096__32_16_512_32_16_32_4_16_1_jt2_28, 0.500000, 0.000000,660.27,18560,784384,34076672,35913728
10_128_2048_4096__32_16_512_32_16_32_4_16_4_jt2_28, 0.500000, 0.000000,389.28,18560,784384,34076672,35913728
10_128_2048_4096__32_16_512_32_16_64_1_16_1_jt2_28, 0.500000, 0.000000,306.44,18680,778240,34076672,35913728
10_128_2048_4096__32_16_512_32_16_64_1_16_4_jt2_28, 0.500000, 0.000000,272.18,18680,778240,34076672,35913728
10_128_2048_4096__32_16_512_32_16_64_4_16_1_jt2_28, 0.500000, 0.000000,642.17,18680,778240,34076672,35913728
