10_2048_4096_32__32_32_32_32_32_32_1_16_1_jt2_28, 0.000153, 0.000000,205.26,16504,1044480,33812480,0
10_2048_4096_32__32_32_32_32_32_32_1_16_4_jt2_28, 0.000153, 0.000000,221.04,16504,1044480,33812480,0
10_2048_4096_32__32_32_32_32_32_32_1_32_1_jt2_28, 0.000153, 0.000000,228.93,16504,1044480,33812480,0
10_2048_4096_32__32_32_32_32_32_32_1_32_4_jt2_28, 0.000153, 0.000000,238.11,16504,1044480,33812480,0
10_2048_4096_32__32_32_32_32_32_32_4_16_1_jt2_28, 0.000153, 0.000000,365.21,16504,1044480,33812480,0
10_2048_4096_32__32_32_32_32_32_32_4_16_4_jt2_28, 0.000153, 0.000000,390.70,16504,1044480,33812480,0
10_2048_4096_32__32_32_32_32_32_32_4_32_1_jt2_28, 0.000153, 0.000000,515.94,16504,1044480,33812480,0
10_2048_4096_32__32_32_32_32_32_32_4_32_4_jt2_28, 0.000153, 0.000000,396.13,16504,1044480,33812480,0
10_2048_4096_32__32_64_32_32_32_32_1_16_1_jt2_28, 0.000153, 0.000000,192.57,28792,1036288,33812480,0
10_2048_4096_32__32_64_32_32_32_32_1_16_4_jt2_28, 0.000153, 0.000000,201.36,28792,1036288,33812480,0
10_2048_4096_32__32_64_32_32_32_32_1_32_1_jt2_28, 0.000153, 0.000000,225.29,28792,1036288,33812480,0
10_2048_4096_32__32_64_32_32_32_32_1_32_4_jt2_28, 0.000153, 0.000000,234.70,28792,1036288,33812480,0
10_2048_4096_32__32_64_32_32_32_32_4_16_1_jt2_28, 0.000153, 0.000000,330.28,28792,1036288,33812480,0
10_2048_4096_32__32_64_32_32_32_32_4_16_4_jt2_28, 0.000153, 0.000000,348.41,28792,1036288,33812480,0
10_2048_4096_32__32_64_32_32_32_32_4_32_1_jt2_28, 0.000153, 0.000000,389.68,28792,1036288,33812480,0
10_2048_4096_32__32_64_32_32_32_32_4_32_4_jt2_28, 0.000153, 0.000000,395.30,28792,1036288,33812480,0
10_2048_4096_32__32_64_32_32_64_32_1_16_1_jt2_28, 0.000153, 0.000000,228.18,28792,1036288,33812480,0
10_2048_4096_32__32_64_32_32_64_32_1_16_4_jt2_28, 0.000153, 0.000000,241.30,28792,1036288,33812480,0
10_2048_4096_32__32_64_32_32_64_32_1_32_1_jt2_28, 0.000153, 0.000000,299.60,28792,1036288,33812480,0
10_2048_4096_32__32_64_32_32_64_32_1_32_4_jt2_28, 0.000153, 0.000000,245.36,28792,1036288,33812480,0
10_2048_4096_32__32_64_32_32_64_32_4_16_1_jt2_28, 0.000153, 0.000000,366.64,28792,1036288,33812480,0
10_2048_4096_32__32_64_32_32_64_32_4_16_4_jt2_28, 0.000153, 0.000000,376.81,28792,1036288,33812480,0
10_2048_4096_32__32_64_32_32_64_32_4_32_1_jt2_28, 0.000153, 0.000000,403.13,28792,1036288,33812480,0
10_2048_4096_32__32_64_32_32_64_32_4_32_4_jt2_28, 0.000153, 0.000000,333.68,28792,1036288,33812480,0
10_2048_4096_32__32_128_32_32_32_32_1_16_1_jt2_28, 0.000153, 0.000000,165.27,28800,1048576,33812480,0
10_2048_4096_32__32_128_32_32_32_32_1_16_4_jt2_28, 0.000153, 0.000000,175.57,28800,1048576,33812480,0
10_2048_4096_32__32_128_32_32_32_32_1_32_1_jt2_28, 0.000153, 0.000000,191.89,28800,1048576,33812480,0
10_2048_4096_32__32_128_32_32_32_32_1_32_4_jt2_28, 0.000153, 0.000000,200.06,28800,1048576,33812480,0
10_2048_4096_32__32_128_32_32_32_32_4_16_1_jt2_28, 0.000153, 0.000000,295.31,28800,1048576,33812480,0
10_2048_4096_32__32_128_32_32_32_32_4_16_4_jt2_28, 0.000153, 0.000000,323.01,28800,1048576,33812480,0
10_2048_4096_32__32_128_32_32_32_32_4_32_1_jt2_28, 0.000153, 0.000000,317.28,28800,1048576,33812480,0
10_2048_4096_32__32_128_32_32_32_32_4_32_4_jt2_28, 0.000153, 0.000000,272.87,28800,1048576,33812480,0
10_2048_4096_32__32_128_32_32_64_32_1_16_1_jt2_28, 0.000153, 0.000000,185.16,28792,1040384,33812480,0
10_2048_4096_32__32_128_32_32_64_32_1_16_4_jt2_28, 0.000153, 0.000000,196.92,28792,1040384,33812480,0
10_2048_4096_32__32_128_32_32_64_32_1_32_1_jt2_28, 0.000153, 0.000000,205.73,28792,1040384,33812480,0
10_2048_4096_32__32_128_32_32_64_32_1_32_4_jt2_28, 0.000153, 0.000000,204.57,28792,1040384,33812480,0
10_2048_4096_32__32_128_32_32_64_32_4_16_1_jt2_28, 0.000153, 0.000000,378.22,28792,1040384,33812480,0
10_2048_4096_32__32_128_32_32_64_32_4_16_4_jt2_28, 0.000153, 0.000000,326.27,28792,1040384,33812480,0
10_2048_4096_32__32_128_32_32_64_32_4_32_1_jt2_28, 0.000153, 0.000000,337.01,28792,1040384,33812480,0
10_2048_4096_32__32_128_32_32_64_32_4_32_4_jt2_28, 0.000153, 0.000000,272.51,28792,1040384,33812480,0
10_2048_4096_32__128_32_32_32_32_32_1_16_1_jt2_28, 0.000153, 0.000000,246.91,28800,28672,34844672,0
10_2048_4096_32__128_32_32_32_32_32_1_16_4_jt2_28, 0.000153, 0.000000,224.22,28800,28672,34844672,0
10_2048_4096_32__128_32_32_32_32_32_1_32_1_jt2_28, 0.000153, 0.000000,266.41,28800,28672,34844672,0
10_2048_4096_32__128_32_32_32_32_32_1_32_4_jt2_28, 0.000153, 0.000000,270.08,28800,28672,34844672,0
10_2048_4096_32__128_32_32_32_32_32_4_16_1_jt2_28, 0.000153, 0.000000,409.93,28800,28672,34844672,0
10_2048_4096_32__128_32_32_32_32_32_4_16_4_jt2_28, 0.000153, 0.000000,390.16,28800,28672,34844672,0
10_2048_4096_32__128_32_32_32_32_32_4_32_1_jt2_28, 0.000153, 0.000000,495.56,28800,28672,34844672,0
10_2048_4096_32__128_32_32_32_32_32_4_32_4_jt2_28, 0.000153, 0.000000,429.89,28800,28672,34844672,0
10_2048_4096_32__128_32_32_64_32_32_1_16_1_jt2_28, 0.000153, 0.000000,226.19,24696,20480,34844672,0
10_2048_4096_32__128_32_32_64_32_32_1_16_4_jt2_28, 0.000153, 0.000000,231.74,24696,20480,34844672,0
10_2048_4096_32__128_32_32_64_32_32_1_32_1_jt2_28, 0.000153, 0.000000,272.93,24696,20480,34844672,0
10_2048_4096_32__128_32_32_64_32_32_1_32_4_jt2_28, 0.000153, 0.000000,265.80,24696,20480,34844672,0
10_2048_4096_32__128_32_32_64_32_32_4_16_1_jt2_28, 0.000153, 0.000000,383.25,24696,20480,34844672,0
10_2048_4096_32__128_32_32_64_32_32_4_16_4_jt2_28, 0.000153, 0.000000,366.30,24696,20480,34844672,0
10_2048_4096_32__128_32_32_64_32_32_4_32_1_jt2_28, 0.000153, 0.000000,526.85,24696,20480,34844672,0
10_2048_4096_32__128_32_32_64_32_32_4_32_4_jt2_28, 0.000153, 0.000000,439.67,24696,20480,34844672,0
10_2048_4096_32__128_64_32_32_32_32_1_16_1_jt2_28, 0.000153, 0.000000,187.78,28792,45056,34824192,0
10_2048_4096_32__128_64_32_32_32_32_1_16_4_jt2_28, 0.000153, 0.000000,194.83,28792,45056,34824192,0
10_2048_4096_32__128_64_32_32_32_32_1_32_1_jt2_28, 0.000153, 0.000000,256.75,28792,45056,34824192,0
10_2048_4096_32__128_64_32_32_32_32_1_32_4_jt2_28, 0.000153, 0.000000,224.43,28792,45056,34824192,0
10_2048_4096_32__128_64_32_32_32_32_4_16_1_jt2_28, 0.000153, 0.000000,339.54,28792,45056,34824192,0
10_2048_4096_32__128_64_32_32_32_32_4_16_4_jt2_28, 0.000153, 0.000000,324.35,28792,45056,34824192,0
10_2048_4096_32__128_64_32_32_32_32_4_32_1_jt2_28, 0.000153, 0.000000,435.19,28792,45056,34824192,0
10_2048_4096_32__128_64_32_32_32_32_4_32_4_jt2_28, 0.000153, 0.000000,363.31,28792,45056,34824192,0
10_2048_4096_32__128_64_32_32_64_32_1_16_1_jt2_28, 0.000153, 0.000000,240.65,28792,45056,34824192,0
10_2048_4096_32__128_64_32_32_64_32_1_16_4_jt2_28, 0.000153, 0.000000,238.01,28792,45056,34824192,0
10_2048_4096_32__128_64_32_32_64_32_1_32_1_jt2_28, 0.000153, 0.000000,246.22,28792,45056,34824192,0
10_2048_4096_32__128_64_32_32_64_32_1_32_4_jt2_28, 0.000153, 0.000000,239.07,28792,45056,34824192,0
10_2048_4096_32__128_64_32_32_64_32_4_16_1_jt2_28, 0.000153, 0.000000,455.84,28792,45056,34824192,0
10_2048_4096_32__128_64_32_32_64_32_4_16_4_jt2_28, 0.000153, 0.000000,371.19,28792,45056,34824192,0
10_2048_4096_32__128_64_32_32_64_32_4_32_1_jt2_28, 0.000153, 0.000000,432.25,28792,45056,34824192,0
10_2048_4096_32__128_64_32_32_64_32_4_32_4_jt2_28, 0.000153, 0.000000,391.39,28792,45056,34824192,0
10_2048_4096_32__128_64_32_64_32_32_1_16_1_jt2_28, 0.000153, 0.000000,189.42,24696,53248,34824192,0
10_2048_4096_32__128_64_32_64_32_32_1_16_4_jt2_28, 0.000153, 0.000000,163.47,24696,53248,34824192,0
10_2048_4096_32__128_64_32_64_32_32_1_32_1_jt2_28, 0.000153, 0.000000,220.16,24696,53248,34824192,0
10_2048_4096_32__128_64_32_64_32_32_1_32_4_jt2_28, 0.000153, 0.000000,233.37,24696,53248,34824192,0
10_2048_4096_32__128_64_32_64_32_32_4_16_1_jt2_28, 0.000153, 0.000000,288.22,24696,53248,34824192,0
10_2048_4096_32__128_64_32_64_32_32_4_16_4_jt2_28, 0.000153, 0.000000,340.46,24696,53248,34824192,0
10_2048_4096_32__128_64_32_64_32_32_4_32_1_jt2_28, 0.000153, 0.000000,350.48,24696,53248,34824192,0
10_2048_4096_32__128_64_32_64_32_32_4_32_4_jt2_28, 0.000153, 0.000000,371.58,24696,53248,34824192,0
10_2048_4096_32__128_64_32_64_64_32_1_16_1_jt2_28, 0.000153, 0.000000,243.73,17280,65152,34824192,0
10_2048_4096_32__128_64_32_64_64_32_1_16_4_jt2_28, 0.000153, 0.000000,240.46,17280,65152,34824192,0
10_2048_4096_32__128_64_32_64_64_32_1_32_1_jt2_28, 0.000153, 0.000000,244.34,17280,65152,34824192,0
10_2048_4096_32__128_64_32_64_64_32_1_32_4_jt2_28, 0.000153, 0.000000,248.42,17280,65152,34824192,0
10_2048_4096_32__128_64_32_64_64_32_4_16_1_jt2_28, 0.000153, 0.000000,457.70,17280,65152,34824192,0
10_2048_4096_32__128_64_32_64_64_32_4_16_4_jt2_28, 0.000153, 0.000000,439.91,17280,65152,34824192,0
10_2048_4096_32__128_64_32_64_64_32_4_32_1_jt2_28, 0.000153, 0.000000,468.25,17280,65152,34824192,0
10_2048_4096_32__128_64_32_64_64_32_4_32_4_jt2_28, 0.000153, 0.000000,394.93,17280,65152,34824192,0
10_2048_4096_32__128_128_32_32_32_32_1_16_1_jt2_28, 0.000153, 0.000000,181.75,28800,106496,34783232,0
10_2048_4096_32__128_128_32_32_32_32_1_16_4_jt2_28, 0.000153, 0.000000,135.13,28800,106496,34783232,0
10_2048_4096_32__128_128_32_32_32_32_1_32_1_jt2_28, 0.000153, 0.000000,189.44,28800,106496,34783232,0
10_2048_4096_32__128_128_32_32_32_32_1_32_4_jt2_28, 0.000153, 0.000000,190.45,28800,106496,34783232,0
10_2048_4096_32__128_128_32_32_32_32_4_16_1_jt2_28, 0.000153, 0.000000,338.17,28800,106496,34783232,0
10_2048_4096_32__128_128_32_32_32_32_4_16_4_jt2_28, 0.000153, 0.000000,386.36,28800,106496,34783232,0
