10_84_1024_4096__16_16_32_16_16_32_1_16_1_jt2_28, 0.250000, 0.000000,232.52,12416,521216,35257344,0
10_84_1024_4096__16_16_32_16_16_32_1_16_4_jt2_28, 0.250000, 0.000000,172.08,12416,521216,35257344,0
10_84_1024_4096__16_16_32_16_16_32_1_32_1_jt2_28, 0.000000, 0.000000,22.31,12416,521216,35257344,0
10_84_1024_4096__16_16_32_16_16_32_1_16_1_jt2_28, 0.250000, 0.000000,214.35,12416,521216,35257344,0
10_84_1024_4096__16_16_32_16_16_32_1_16_4_jt2_28, 0.250000, 0.000000,186.32,12416,521216,35257344,0
10_84_1024_4096__16_16_32_16_16_32_1_32_1_jt2_28, 0.000000, 0.000000,10.80,12416,521216,35257344,0
10_84_1024_4096__16_16_32_16_16_32_1_32_4_jt2_28, 0.000000, 0.000000,10.77,12416,521216,35257344,0
10_84_1024_4096__16_16_32_16_16_32_4_16_1_jt2_28, 0.250000, 0.000000,444.40,12416,521216,35257344,0
10_84_1024_4096__16_16_32_16_16_32_4_16_4_jt2_28, 0.250000, 0.000000,282.13,12416,521216,35257344,0
10_84_1024_4096__16_16_32_16_16_32_4_32_1_jt2_28, 0.000000, 0.000000,10.88,12416,521216,35257344,0
10_84_1024_4096__16_16_32_16_16_32_4_32_4_jt2_28, 0.000000, 0.000000,10.78,12416,521216,35257344,0
10_84_1024_4096__16_16_128_16_16_32_1_16_1_jt2_28, 0.250000, 0.000000,218.13,20600,508928,35257344,0
10_84_1024_4096__16_16_128_16_16_32_1_16_4_jt2_28, 0.250000, 0.000000,189.81,20600,508928,35257344,0
10_84_1024_4096__16_16_128_16_16_32_1_32_1_jt2_28, 0.000000, 0.000000,10.80,20600,508928,35257344,0
10_84_1024_4096__16_16_128_16_16_32_1_32_4_jt2_28, 0.000000, 0.000000,10.78,20600,508928,35257344,0
10_84_1024_4096__16_16_128_16_16_32_4_16_1_jt2_28, 0.250000, 0.000000,455.19,20600,508928,35257344,0
10_84_1024_4096__16_16_128_16_16_32_4_16_4_jt2_28, 0.250000, 0.000000,285.48,20600,508928,35257344,0
10_84_1024_4096__16_16_128_16_16_32_4_32_1_jt2_28, 0.000000, 0.000000,10.84,20600,508928,35257344,0
10_84_1024_4096__16_16_128_16_16_32_4_32_4_jt2_28, 0.000000, 0.000000,10.81,20600,508928,35257344,0
10_84_1024_4096__16_16_128_16_16_64_1_16_1_jt2_28, 0.250000, 0.000000,227.00,22776,508928,35257344,0
10_84_1024_4096__16_16_128_16_16_64_1_16_4_jt2_28, 0.250000, 0.000000,203.56,22776,508928,35257344,0
10_84_1024_4096__16_16_128_16_16_64_1_32_1_jt2_28, 0.000000, 0.000000,10.35,22776,508928,35257344,0
10_84_1024_4096__16_16_128_16_16_64_1_32_4_jt2_28, 0.000000, 0.000000,10.30,22776,508928,35257344,0
10_84_1024_4096__16_16_128_16_16_64_4_16_1_jt2_28, 0.250000, 0.000000,504.07,22776,508928,35257344,0
10_84_1024_4096__16_16_128_16_16_64_4_16_4_jt2_28, 0.250000, 0.000000,359.47,22776,508928,35257344,0
