0_7_7_1_1,2737.2,9,6,0,1,117544,1408016,0,3120128,17144,681472,582664,3120128
0_7_7_1_4,2696.4,9,7,1,1,117544,1984528,1126408,2576384,17144,755720,1010688,2576384
0_7_7_1_16,2453.1,9,5,1,1,117544,2150408,1115144,2989056,17144,745984,688640,2989056
0_7_7_1_64,2463.1,9,5,1,1,117544,2150408,1115144,2989056,17144,745984,688640,2989056
0_7_7_1_256,2472.8,9,5,1,1,117544,2150408,1115144,2989056,17144,745984,688640,2989056
0_7_7_1_1024,2466.1,9,5,1,1,117544,2150408,1115144,2989056,17144,745984,688640,2989056
0_7_7_4_1,2724.1,9,8,0,1,117544,1872912,0,3120128,17144,755712,582664,3120128
0_7_7_4_4,2688.9,9,9,1,1,117544,3091472,1126408,2576384,17144,620544,1126400,2576384
0_7_7_4_16,2539.7,9,4,0,5,117544,466448,0,8664576,17144,439304,0,5062144
0_7_7_4_64,2540,9,4,0,5,117544,466448,0,8664576,17144,439304,0,5062144
0_7_7_4_256,2542.2,9,4,0,5,117544,466448,0,8664576,17144,439304,0,5062144
0_7_7_4_1024,2541.6,9,4,0,5,117544,466448,0,8664576,17144,439304,0,5062144
0_7_7_16_1,2723.8,9,6,0,1,117544,1737744,0,3120128,17144,771072,582664,3120128
0_7_7_16_4,2665.8,9,7,1,1,117544,3118096,1126408,2576384,17144,771080,669184,3401728
0_7_7_16_16,2569.9,9,4,0,3,117544,798224,0,7941632,17144,771080,0,5242368
0_7_7_16_64,2575.6,9,4,0,3,117544,798224,0,7941632,17144,771080,0,5242368
0_7_7_16_256,2584.5,9,4,0,3,117544,798224,0,7941632,17144,771080,0,5242368
0_7_7_16_1024,2568.9,9,4,0,3,117544,798224,0,7941632,17144,771080,0,5242368
0_7_7_64_1,2714.4,9,6,0,1,117544,1737744,0,3120128,17144,771072,582664,3120128
0_7_7_64_4,2667.8,9,7,1,1,117544,3118096,1126408,2576384,17144,771080,669184,3401728
0_7_7_64_16,2577.2,9,4,0,3,117544,798224,0,7941632,17144,771080,0,5242368
0_7_7_64_64,2582.8,9,4,0,3,117544,798224,0,7941632,17144,771080,0,5242368
0_7_7_64_256,2583.5,9,4,0,3,117544,798224,0,7941632,17144,771080,0,5242368
0_7_7_64_1024,2578.1,9,4,0,3,117544,798224,0,7941632,17144,771080,0,5242368
0_7_7_256_1,2723.7,9,6,0,1,117544,1737744,0,3120128,17144,771072,582664,3120128
0_7_7_256_4,2669.5,9,7,1,1,117544,3118096,1126408,2576384,17144,771080,669184,3401728
0_7_7_256_16,2576.4,9,4,0,3,117544,798224,0,7941632,17144,771080,0,5242368
0_7_7_256_64,2588.1,9,4,0,3,117544,798224,0,7941632,17144,771080,0,5242368
0_7_7_256_256,2583.4,9,4,0,3,117544,798224,0,7941632,17144,771080,0,5242368
0_7_7_256_1024,2581.1,9,4,0,3,117544,798224,0,7941632,17144,771080,0,5242368
2,2765.8,7,4,0,1,81192,1325072,0,3120128,17144,648704,582664,3120128
3,2225.4,7,2,0,3,81192,306696,0,7447048,17144,329736,0,5263872
4,2778.3,7,4,0,1,81192,1325072,0,3120128,17144,648704,582664,3120128
5,2183.2,7,2,2,1,81192,626184,2169352,2989056,17144,649224,1054208,2989056
1_7_7_1_1,2465,7,8,0,1,6248,1339920,0,3256064,4928,990280,0,3256064
1_7_7_1_4,2398.5,7,10,0,1,6248,2286360,0,3120128,4928,988736,582664,3120128
1_7_7_1_16,1596.1,7,9,1,1,6248,4698128,1126408,2576384,4928,558656,1328128,3401728
1_7_7_1_64,1595.5,7,2,0,7,6248,93640,0,16582216,4928,93640,0,9559616
1_7_7_1_256,1595,7,2,0,7,6248,93640,0,16582216,4928,93640,0,9559616
1_7_7_1_1024,1594.6,7,2,0,7,6248,93640,0,16582216,4928,93640,0,9559616
1_7_7_4_1,2462.3,9,8,0,1,17456,1335504,0,3256064,14208,985864,0,3256064
1_7_7_4_4,2405.9,9,10,0,1,17456,2281944,0,3120128,14208,984320,582664,3120128
1_7_7_4_16,1594.6,9,9,1,1,17456,4693712,1126408,2576384,14208,554240,1328128,3401728
1_7_7_4_64,1597.3,9,2,0,7,17456,89224,0,16582216,14208,89224,0,9559616
1_7_7_4_256,1595.2,9,2,0,7,17456,89224,0,16582216,14208,89224,0,9559616
1_7_7_4_1024,1595.2,9,2,0,7,17456,89224,0,16582216,14208,89224,0,9559616
1_7_7_16_1,2480.6,10,7,0,1,76776,1293840,0,3256064,25528,968200,0,3256064
1_7_7_16_4,2405.9,10,9,0,1,76776,2240280,0,3120128,25528,966656,582664,3120128
1_7_7_16_16,1597.4,10,8,1,1,76776,4652048,1126408,2576384,25528,536576,1328128,3401728
1_7_7_16_64,1601.7,10,1,0,7,76776,47560,0,16582216,25528,71560,0,9559616
1_7_7_16_256,1600.2,10,1,0,7,76776,47560,0,16582216,25528,71560,0,9559616
1_7_7_16_1024,1602.7,10,1,0,7,76776,47560,0,16582216,25528,71560,0,9559616
1_7_7_64_1,2478.2,7,8,0,1,6248,1339920,0,3256064,4928,990280,0,3256064
1_7_7_64_4,2415,7,10,0,1,6248,2286360,0,3120128,4928,988736,582664,3120128
1_7_7_64_16,1600.6,7,9,1,1,6248,4698128,1126408,2576384,4928,558656,1328128,3401728
1_7_7_64_64,1601.8,7,2,0,7,6248,93640,0,16582216,4928,93640,0,9559616
1_7_7_64_256,1602.3,7,2,0,7,6248,93640,0,16582216,4928,93640,0,9559616
1_7_7_64_1024,1601.6,7,2,0,7,6248,93640,0,16582216,4928,93640,0,9559616
1_7_7_256_1,2474.2,7,8,0,1,6248,1339920,0,3256064,4928,990280,0,3256064
1_7_7_256_4,2407.7,7,10,0,1,6248,2286360,0,3120128,4928,988736,582664,3120128
1_7_7_256_16,1599.4,7,9,1,1,6248,4698128,1126408,2576384,4928,558656,1328128,3401728
1_7_7_256_64,1601.5,7,2,0,7,6248,93640,0,16582216,4928,93640,0,9559616
1_7_7_256_256,1599.8,7,2,0,7,6248,93640,0,16582216,4928,93640,0,9559616
1_7_7_256_1024,1601.2,7,2,0,7,6248,93640,0,16582216,4928,93640,0,9559616
