0_7_7_1_1,2544.3,9,5,1,1,131888,1806352,1069064,2666496,17144,884232,851968,2666496
0_7_7_1_4,2359.9,9,5,1,3,131888,1603600,1069064,5337088,17144,715272,818176,3469312
0_7_7_1_16,2281.1,9,4,0,3,131888,1317904,0,6024200,17144,665088,582664,4086784
0_7_7_1_64,2271.3,9,4,0,3,131888,1317904,0,6024200,17144,665088,582664,4086784
0_7_7_1_256,2257.1,9,4,0,3,131888,1317904,0,6024200,17144,665088,582664,4086784
0_7_7_4_1,2558.3,9,5,1,1,131888,1603600,1069064,2666496,17144,715272,818176,2666496
0_7_7_4_4,2555.7,9,6,0,3,131888,1996824,0,5201920,17144,946688,663560,3334144
0_7_7_4_16,2551.7,9,5,1,1,131888,1796112,1126408,2330624,17144,715272,1010688,2330624
0_7_7_4_64,2532.5,9,5,1,1,131888,1796112,1126408,2330624,17144,715272,1010688,2330624
0_7_7_4_256,2552.7,9,5,1,1,131888,1796112,1126408,2330624,17144,715272,1010688,2330624
0_7_7_16_1,2580.3,9,5,1,1,131888,1603600,1069064,2666496,17144,715272,818176,2666496
0_7_7_16_4,2578.8,9,6,0,3,131888,1996824,0,5201920,17144,946688,663560,3334144
0_7_7_16_16,2546.7,9,5,1,1,131888,1796112,1126408,2330624,17144,715272,1010688,2330624
0_7_7_16_64,2562,9,5,1,1,131888,1796112,1126408,2330624,17144,715272,1010688,2330624
0_7_7_16_256,2539.1,9,5,1,1,131888,1796112,1126408,2330624,17144,715272,1010688,2330624
0_7_7_64_1,2564,9,5,1,1,131888,1603600,1069064,2666496,17144,715272,818176,2666496
0_7_7_64_4,2576.5,9,6,0,3,131888,1996824,0,5201920,17144,946688,663560,3334144
0_7_7_64_16,2545.1,9,5,1,1,131888,1796112,1126408,2330624,17144,715272,1010688,2330624
0_7_7_64_64,2551.6,9,5,1,1,131888,1796112,1126408,2330624,17144,715272,1010688,2330624
0_7_7_64_256,2566.3,9,5,1,1,131888,1796112,1126408,2330624,17144,715272,1010688,2330624
0_7_7_256_1,2577.7,9,5,1,1,131888,1603600,1069064,2666496,17144,715272,818176,2666496
0_7_7_256_4,2572.4,9,6,0,3,131888,1996824,0,5201920,17144,946688,663560,3334144
0_7_7_256_16,2555.9,9,5,1,1,131888,1796112,1126408,2330624,17144,715272,1010688,2330624
0_7_7_256_64,2552.6,9,5,1,1,131888,1796112,1126408,2330624,17144,715272,1010688,2330624
0_7_7_256_256,2545.7,9,5,1,1,131888,1796112,1126408,2330624,17144,715272,1010688,2330624
0_7_28_1_1,2537.5,9,3,1,1,131888,1673224,1069064,2666496,17144,867848,851968,2666496
0_7_28_1_4,2312.2,9,3,1,3,131888,1673224,1069064,5337088,17144,867848,851968,3469312
0_7_28_1_16,2128.7,9,2,0,3,131888,821256,0,6258696,17144,867848,0,4321280
0_7_28_1_64,2188,9,2,0,3,131888,821256,0,6258696,17144,867848,0,4321280
0_7_28_1_256,2298.5,9,2,0,3,131888,821256,0,6258696,17144,867848,0,4321280
0_7_28_4_1,2544.2,9,3,1,1,131888,1673224,1069064,2666496,17144,867848,851968,2666496
0_7_28_4_4,2550.7,9,3,1,3,131888,1673224,1069064,5337088,17144,867848,851968,3469312
0_7_28_4_16,2558.2,9,3,1,1,131888,1673224,1069064,2666496,17144,867848,851968,2666496
0_7_28_4_64,2561.3,9,3,1,1,131888,1673224,1069064,2666496,17144,867848,851968,2666496
0_7_28_4_256,2574,9,3,1,1,131888,1673224,1069064,2666496,17144,867848,851968,2666496
0_7_28_16_1,2561.8,9,3,1,1,131888,1673224,1069064,2666496,17144,867848,851968,2666496
0_7_28_16_4,2571.7,9,3,1,3,131888,1673224,1069064,5337088,17144,867848,851968,3469312
0_7_28_16_16,2567,9,3,1,1,131888,1673224,1069064,2666496,17144,867848,851968,2666496
0_7_28_16_64,2567.3,9,3,1,1,131888,1673224,1069064,2666496,17144,867848,851968,2666496
0_7_28_16_256,2584.7,9,3,1,1,131888,1673224,1069064,2666496,17144,867848,851968,2666496
0_7_28_64_1,2572.3,9,3,1,1,131888,1673224,1069064,2666496,17144,867848,851968,2666496
0_7_28_64_4,2566.5,9,3,1,3,131888,1673224,1069064,5337088,17144,867848,851968,3469312
0_7_28_64_16,2575.2,9,3,1,1,131888,1673224,1069064,2666496,17144,867848,851968,2666496
0_7_28_64_64,2541.7,9,3,1,1,131888,1673224,1069064,2666496,17144,867848,851968,2666496
0_7_28_64_256,2560.3,9,3,1,1,131888,1673224,1069064,2666496,17144,867848,851968,2666496
0_7_28_256_1,2560,9,3,1,1,131888,1673224,1069064,2666496,17144,867848,851968,2666496
0_7_28_256_4,2577.6,9,3,1,3,131888,1673224,1069064,5337088,17144,867848,851968,3469312
0_7_28_256_16,2563.9,9,3,1,1,131888,1673224,1069064,2666496,17144,867848,851968,2666496
0_7_28_256_64,2579.2,9,3,1,1,131888,1673224,1069064,2666496,17144,867848,851968,2666496
0_7_28_256_256,2578.7,9,3,1,1,131888,1673224,1069064,2666496,17144,867848,851968,2666496
0_28_7_1_1,2598.3,7,5,1,1,95528,1806352,1069064,2666496,17144,867848,851968,2666496
0_28_7_1_4,2385.7,7,5,1,3,95528,1603600,1069064,5337088,17144,698888,818176,3469312
0_28_7_1_16,2328.6,7,4,0,3,95528,1317904,0,6024200,17144,648704,582664,4086784
0_28_7_1_64,2344,7,4,0,3,95528,1317904,0,6024200,17144,648704,582664,4086784
0_28_7_1_256,2330.5,7,4,0,3,95528,1317904,0,6024200,17144,648704,582664,4086784
0_28_7_4_1,2591.5,7,5,1,1,95528,1603600,1069064,2666496,17144,698888,818176,2666496
