0_7_7_1_1,2338.6,7,4,0,1,74024,1926928,0,4159232,17144,966656,938248,4159232
0_7_7_1_4,2379.3,7,4,0,3,74024,306960,0,7568128,17144,284936,0,5019392
0_7_7_1_16,2363.8,7,4,0,1,74024,538384,0,4552448,17144,516360,0,4552448
0_7_7_1_64,2290.1,7,4,0,1,74024,538384,0,4552448,17144,516360,0,4552448
0_7_7_1_256,2372.1,7,4,0,1,74024,538384,0,4552448,17144,516360,0,4552448
0_7_7_4_1,2349,7,6,0,1,74024,2067736,0,4159232,17144,979200,938248,4159232
0_7_7_4_4,2383.6,7,6,0,3,74024,953880,0,7333888,17144,803592,0,4785152
0_7_7_4_16,2386.4,7,6,0,1,74024,1578520,0,4121600,17144,753408,674824,4121600
0_7_7_4_64,2383.1,7,6,0,1,74024,1578520,0,4121600,17144,753408,674824,4121600
0_7_7_4_256,2384.7,7,6,0,1,74024,1578520,0,4121600,17144,753408,674824,4121600
0_7_7_16_1,2347.9,7,6,0,1,74024,2414864,0,4159232,17144,979200,938248,4159232
0_7_7_16_4,2365.4,7,5,2,2,74024,2026000,2598912,5097472,17144,979208,1024768,3848192
0_7_7_16_16,2371.9,7,4,0,3,74024,1001232,0,6919936,17144,979208,0,4521728
0_7_7_16_64,2375,7,4,0,3,74024,1001232,0,6919936,17144,979208,0,4521728
0_7_7_16_256,2373.4,7,4,0,3,74024,1001232,0,6919936,17144,979208,0,4521728
0_7_7_64_1,2348.2,7,4,0,1,74024,1926928,0,4159232,17144,966656,938248,4159232
0_7_7_64_4,2355.7,7,4,0,3,74024,1926928,0,7109376,17144,966656,938248,4560640
0_7_7_64_16,2354.3,7,4,0,1,74024,1926928,0,4159232,17144,966656,938248,4159232
0_7_7_64_64,2352.1,7,4,0,1,74024,1926928,0,4159232,17144,966656,938248,4159232
0_7_7_64_256,2354.1,7,4,0,1,74024,1926928,0,4159232,17144,966656,938248,4159232
0_7_7_256_1,2352.2,7,4,0,1,74024,1926928,0,4159232,17144,966656,938248,4159232
0_7_7_256_4,2351.6,7,4,0,3,74024,1926928,0,7109376,17144,966656,938248,4560640
0_7_7_256_16,2355,7,4,0,1,74024,1926928,0,4159232,17144,966656,938248,4159232
0_7_7_256_64,2353.9,7,4,0,1,74024,1926928,0,4159232,17144,966656,938248,4159232
0_7_7_256_256,2355.8,7,4,0,1,74024,1926928,0,4159232,17144,966656,938248,4159232
0_7_7_1024_1,2346.5,7,4,0,1,74024,1926928,0,4159232,17144,966656,938248,4159232
0_7_7_1024_4,2362.2,7,4,0,3,74024,1926928,0,7109376,17144,966656,938248,4560640
0_7_7_1024_16,2355,7,4,0,1,74024,1926928,0,4159232,17144,966656,938248,4159232
0_7_7_1024_64,2337.8,7,4,0,1,74024,1926928,0,4159232,17144,966656,938248,4159232
0_7_7_1024_256,2345.1,7,4,0,1,74024,1926928,0,4159232,17144,966656,938248,4159232
2,2355.6,7,4,0,1,74024,1926928,0,4159232,17144,966656,938248,4159232
3,1615.8,7,2,0,3,74024,1148680,0,12630280,17144,584704,583432,8364288
4,2394.6,7,4,0,1,74024,1926928,0,4159232,17144,966656,938248,4159232
5,2046.5,7,4,0,1,74024,748048,0,4552448,17144,620296,0,4552448
1_7_7_1_1,2050.4,7,4,0,1,6248,1389712,0,4561856,4928,665216,535624,4561856
1_7_7_1_4,1581,7,6,0,1,6248,3228952,0,4159232,4928,639296,879104,4159232
1_7_7_1_16,1604.3,7,2,0,5,6248,376264,0,11773512,4928,376264,0,7063104
1_7_7_1_64,1604.4,7,2,0,3,6248,376264,0,13024840,4928,376264,0,8758848
1_7_7_1_256,1603.5,7,2,0,3,6248,376264,0,13024840,4928,376264,0,8758848
1_7_7_4_1,2041.9,9,4,0,1,17456,1385296,0,4561856,14208,660800,535624,4561856
1_7_7_4_4,1585,9,6,0,1,17456,3224536,0,4159232,14208,634880,879104,4159232
1_7_7_4_16,1606.3,9,2,0,5,17456,371848,0,11773512,14208,371848,0,7063104
1_7_7_4_64,1606.9,9,2,0,3,17456,371848,0,13024840,14208,371848,0,8758848
1_7_7_4_256,1605,9,2,0,3,17456,371848,0,13024840,14208,371848,0,8758848
1_7_7_16_1,2068.7,9,4,0,1,52784,1367632,0,4561856,25528,643136,535624,4561856
1_7_7_16_4,1585.8,9,6,0,1,52784,3206872,0,4159232,25528,617216,879104,4159232
1_7_7_16_16,1608.1,9,2,0,5,52784,354184,0,11773512,25528,354184,0,7063104
1_7_7_16_64,1608.6,9,2,0,3,52784,354184,0,13024840,25528,354184,0,8758848
1_7_7_16_256,1607.2,9,2,0,3,52784,354184,0,13024840,25528,354184,0,8758848
1_7_7_64_1,2103.2,7,6,0,1,6248,1484816,0,4561856,4928,665664,535624,4561856
1_7_7_64_4,1587.4,7,8,0,1,6248,3324056,0,4159232,4928,639744,879104,4159232
1_7_7_64_16,1610,7,4,0,5,6248,471368,0,11773512,4928,376712,0,7063104
1_7_7_64_64,1609.1,7,4,0,3,6248,471368,0,13024840,4928,376712,0,8758848
1_7_7_64_256,1609.3,7,4,0,3,6248,471368,0,13024840,4928,376712,0,8758848
1_7_7_256_1,2051.7,7,4,0,1,6248,1389712,0,4561856,4928,665216,535624,4561856
1_7_7_256_4,1586.5,7,6,0,1,6248,3228952,0,4159232,4928,639296,879104,4159232
1_7_7_256_16,1608.9,7,2,0,5,6248,376264,0,11773512,4928,376264,0,7063104
1_7_7_256_64,1609.5,7,2,0,3,6248,376264,0,13024840,4928,376264,0,8758848
1_7_7_256_256,1610.3,7,2,0,3,6248,376264,0,13024840,4928,376264,0,8758848
1_7_7_1024_1,2108.9,7,4,0,1,6248,1389712,0,4561856,4928,665216,535624,4561856
1_7_7_1024_4,1587.7,7,6,0,1,6248,3228952,0,4159232,4928,639296,879104,4159232
1_7_7_1024_16,1609.3,7,2,0,5,6248,376264,0,11773512,4928,376264,0,7063104
1_7_7_1024_64,1609.5,7,2,0,3,6248,376264,0,13024840,4928,376264,0,8758848
1_7_7_1024_256,1609.3,7,2,0,3,6248,376264,0,13024840,4928,376264,0,8758848
