0_7_7_1_1,2612.8,9,6,0,1,131888,2007056,0,2035712,17144,884224,634888,2035712
0_7_7_1_4,2345.2,9,5,4,0,131888,1603600,4808704,0,17144,715272,818176,2404352
0_7_7_1_16,2325.8,9,4,0,3,131888,1317904,0,5360640,17144,665088,582664,3423232
0_7_7_1_64,2313.1,9,4,0,3,131888,1317904,0,5360640,17144,665088,582664,3423232
0_7_7_1_256,2288.4,9,4,0,3,131888,1317904,0,5360640,17144,665088,582664,3423232
0_7_7_4_1,2552.2,9,6,0,1,131888,1638416,0,2035712,17144,750080,634888,2035712
0_7_7_4_4,2546.1,9,7,2,0,131888,2334736,2670592,0,17144,1047048,1034240,1335296
0_7_7_4_16,2515.3,9,6,0,1,131888,1964048,0,1767424,17144,946688,763912,1767424
0_7_7_4_64,2533.7,9,6,0,1,131888,1964048,0,1767424,17144,946688,763912,1767424
0_7_7_4_256,2531.8,9,6,0,1,131888,1964048,0,1767424,17144,946688,763912,1767424
0_7_7_16_1,2595.4,9,6,0,1,131888,1638416,0,2035712,17144,750080,634888,2035712
0_7_7_16_4,2535.4,9,7,2,0,131888,2334736,2670592,0,17144,1047048,1034240,1335296
0_7_7_16_16,2530.4,9,6,0,1,131888,1964048,0,1767424,17144,946688,763912,1767424
0_7_7_16_64,2538.6,9,6,0,1,131888,1964048,0,1767424,17144,946688,763912,1767424
0_7_7_16_256,2532.5,9,6,0,1,131888,1964048,0,1767424,17144,946688,763912,1767424
0_7_7_64_1,2592.5,9,6,0,1,131888,1638416,0,2035712,17144,750080,634888,2035712
0_7_7_64_4,2525.9,9,7,2,0,131888,2334736,2670592,0,17144,1047048,1034240,1335296
0_7_7_64_16,2531.4,9,6,0,1,131888,1964048,0,1767424,17144,946688,763912,1767424
0_7_7_64_64,2501.3,9,6,0,1,131888,1964048,0,1767424,17144,946688,763912,1767424
0_7_7_64_256,2529.2,9,6,0,1,131888,1964048,0,1767424,17144,946688,763912,1767424
0_7_28_1_1,2622.8,9,4,0,1,131888,1873928,0,2035712,17144,867840,634888,2035712
0_7_28_1_4,2359.5,9,3,4,0,131888,1673224,4808704,0,17144,867848,851968,2404352
0_7_28_1_16,2264.1,9,2,0,3,131888,821256,0,5595136,17144,867848,0,3657728
0_7_28_1_64,2317,9,2,0,3,131888,821256,0,5595136,17144,867848,0,3657728
0_7_28_1_256,2351.9,9,2,0,3,131888,821256,0,5595136,17144,867848,0,3657728
0_7_28_4_1,2625.9,9,4,0,1,131888,1873928,0,2035712,17144,867840,634888,2035712
0_7_28_4_4,2617,9,4,3,0,131888,1873928,3772416,0,17144,867840,1101824,1335296
0_7_28_4_16,2579.4,9,4,0,1,131888,1873928,0,2035712,17144,867840,634888,2035712
0_7_28_4_64,2526.5,9,4,0,1,131888,1873928,0,2035712,17144,867840,634888,2035712
0_7_28_4_256,2560.4,9,4,0,1,131888,1873928,0,2035712,17144,867840,634888,2035712
0_7_28_16_1,2634.2,9,4,0,1,131888,1873928,0,2035712,17144,867840,634888,2035712
0_7_28_16_4,2559.7,9,4,3,0,131888,1873928,3772416,0,17144,867840,1101824,1335296
0_7_28_16_16,2587.1,9,4,0,1,131888,1873928,0,2035712,17144,867840,634888,2035712
0_7_28_16_64,2627.3,9,4,0,1,131888,1873928,0,2035712,17144,867840,634888,2035712
0_7_28_16_256,2633.2,9,4,0,1,131888,1873928,0,2035712,17144,867840,634888,2035712
0_7_28_64_1,2619.9,9,4,0,1,131888,1873928,0,2035712,17144,867840,634888,2035712
0_7_28_64_4,2605.2,9,4,3,0,131888,1873928,3772416,0,17144,867840,1101824,1335296
0_7_28_64_16,2624,9,4,0,1,131888,1873928,0,2035712,17144,867840,634888,2035712
0_7_28_64_64,2602.8,9,4,0,1,131888,1873928,0,2035712,17144,867840,634888,2035712
0_7_28_64_256,2610.8,9,4,0,1,131888,1873928,0,2035712,17144,867840,634888,2035712
0_28_7_1_1,2655.4,7,6,0,1,95528,2007056,0,2035712,17144,867840,634888,2035712
0_28_7_1_4,2459.7,7,5,4,0,95528,1603600,4808704,0,17144,698888,818176,2404352
0_28_7_1_16,2299.4,7,4,0,3,95528,1317904,0,5360640,17144,648704,582664,3423232
0_28_7_1_64,2315,7,4,0,3,95528,1317904,0,5360640,17144,648704,582664,3423232
0_28_7_1_256,2332.2,7,4,0,3,95528,1317904,0,5360640,17144,648704,582664,3423232
0_28_7_4_1,2619.6,7,6,0,1,95528,1638416,0,2035712,17144,733696,634888,2035712
0_28_7_4_4,2575.1,7,7,2,0,95528,2334736,2670592,0,17144,1030664,1034240,1335296
0_28_7_4_16,2575.2,7,6,0,1,95528,1964048,0,1767424,17144,930304,763912,1767424
0_28_7_4_64,2562.4,7,6,0,1,95528,1964048,0,1767424,17144,930304,763912,1767424
0_28_7_4_256,2564.8,7,6,0,1,95528,1964048,0,1767424,17144,930304,763912,1767424
0_28_7_16_1,2639.2,7,6,0,1,95528,1638416,0,2035712,17144,733696,634888,2035712
0_28_7_16_4,2546.6,7,7,2,0,95528,2334736,2670592,0,17144,1030664,1034240,1335296
0_28_7_16_16,2531.6,7,6,0,1,95528,1964048,0,1767424,17144,930304,763912,1767424
0_28_7_16_64,2548.4,7,6,0,1,95528,1964048,0,1767424,17144,930304,763912,1767424
0_28_7_16_256,2560.2,7,6,0,1,95528,1964048,0,1767424,17144,930304,763912,1767424
0_28_7_64_1,2630.6,7,6,0,1,95528,1638416,0,2035712,17144,733696,634888,2035712
0_28_7_64_4,2555.5,7,7,2,0,95528,2334736,2670592,0,17144,1030664,1034240,1335296
0_28_7_64_16,2570.9,7,6,0,1,95528,1964048,0,1767424,17144,930304,763912,1767424
