0_7_7_1_1,99.978,9,5,2,0,131888,1806352,2138112,0,17144,884232,1921024,0
0_7_7_1_4,103.41,9,6,1,0,131888,1638416,1101824,0,17144,750080,1101824,0
0_7_7_1_16,103.05,9,6,1,0,131888,1638416,1101824,0,17144,750080,1101824,0
0_7_7_1_64,103.3,9,6,1,0,131888,1638416,1101824,0,17144,750080,1101824,0
0_7_7_4_1,97.291,9,5,2,0,131888,1603600,2138112,0,17144,715272,1887232,0
0_7_7_4_4,100.93,9,7,0,0,131888,2568208,0,0,17144,715264,1034240,0
0_7_7_4_16,101.46,9,7,0,0,131888,2568208,0,0,17144,715264,1034240,0
0_7_7_4_64,101.44,9,7,0,0,131888,2568208,0,0,17144,715264,1034240,0
0_7_7_16_1,98.808,9,5,2,0,131888,1603600,2138112,0,17144,715272,1887232,0
0_7_7_16_4,101.06,9,7,0,0,131888,2568208,0,0,17144,715264,1034240,0
0_7_7_16_16,101.67,9,7,0,0,131888,2568208,0,0,17144,715264,1034240,0
0_7_7_16_64,101.3,9,7,0,0,131888,2568208,0,0,17144,715264,1034240,0
0_7_7_64_1,98.908,9,5,2,0,131888,1603600,2138112,0,17144,715272,1887232,0
0_7_7_64_4,101.01,9,7,0,0,131888,2568208,0,0,17144,715264,1034240,0
0_7_7_64_16,101.01,9,7,0,0,131888,2568208,0,0,17144,715264,1034240,0
0_7_7_64_64,100.91,9,7,0,0,131888,2568208,0,0,17144,715264,1034240,0
0_7_7_256_1,97.436,9,5,2,0,131888,1603600,2138112,0,17144,715272,1887232,0
0_7_7_256_4,100.94,9,7,0,0,131888,2568208,0,0,17144,715264,1034240,0
0_7_7_256_16,101.17,9,7,0,0,131888,2568208,0,0,17144,715264,1034240,0
0_7_7_256_64,101.58,9,7,0,0,131888,2568208,0,0,17144,715264,1034240,0
0_7_28_1_1,100.17,9,3,2,0,131888,1673224,2138112,0,17144,867848,1921024,0
0_7_28_1_4,103.03,9,4,1,0,131888,1873928,1101824,0,17144,867840,1101824,0
0_7_28_1_16,103.48,9,4,1,0,131888,1873928,1101824,0,17144,867840,1101824,0
0_7_28_1_64,103.52,9,4,1,0,131888,1873928,1101824,0,17144,867840,1101824,0
0_7_28_4_1,98.152,9,3,2,0,131888,1673224,2138112,0,17144,867848,1921024,0
