0_7_7_1_1,97.488,9,6,1,0,131888,2007056,2035712,0,17144,884224,2035712,0
0_7_7_1_4,92.502,9,5,4,0,131888,1603600,4808704,0,17144,715272,3222528,0
0_7_7_1_16,90.551,9,4,3,0,131888,1317904,5360640,0,17144,665088,3423232,0
0_7_7_1_64,91.41,9,4,3,0,131888,1317904,5360640,0,17144,665088,3423232,0
0_7_7_1_256,90.874,9,4,3,0,131888,1317904,5360640,0,17144,665088,3423232,0
0_7_7_4_1,97.265,9,6,1,0,131888,1638416,2035712,0,17144,750080,2035712,0
0_7_7_4_4,96.692,9,7,2,0,131888,2334736,2670592,0,17144,1047048,2369536,0
0_7_7_4_16,98.163,9,6,1,0,131888,1964048,1767424,0,17144,946688,1767424,0
0_7_7_4_64,97.935,9,6,1,0,131888,1964048,1767424,0,17144,946688,1767424,0
0_7_7_4_256,98,9,6,1,0,131888,1964048,1767424,0,17144,946688,1767424,0
0_7_7_16_1,97.327,9,6,1,0,131888,1638416,2035712,0,17144,750080,2035712,0
0_7_7_16_4,96.755,9,7,2,0,131888,2334736,2670592,0,17144,1047048,2369536,0
0_7_7_16_16,97.998,9,6,1,0,131888,1964048,1767424,0,17144,946688,1767424,0
0_7_7_16_64,98.234,9,6,1,0,131888,1964048,1767424,0,17144,946688,1767424,0
0_7_7_16_256,98.108,9,6,1,0,131888,1964048,1767424,0,17144,946688,1767424,0
0_7_7_64_1,97.404,9,6,1,0,131888,1638416,2035712,0,17144,750080,2035712,0
0_7_7_64_4,96.435,9,7,2,0,131888,2334736,2670592,0,17144,1047048,2369536,0
0_7_7_64_16,98.024,9,6,1,0,131888,1964048,1767424,0,17144,946688,1767424,0
0_7_7_64_64,97.94,9,6,1,0,131888,1964048,1767424,0,17144,946688,1767424,0
0_7_7_64_256,98.136,9,6,1,0,131888,1964048,1767424,0,17144,946688,1767424,0
0_7_28_1_1,97.863,9,4,1,0,131888,1873928,2035712,0,17144,867840,2035712,0
0_7_28_1_4,92.533,9,3,4,0,131888,1673224,4808704,0,17144,867848,3256320,0
0_7_28_1_16,91.822,9,2,3,0,131888,821256,5595136,0,17144,867848,3657728,0
0_7_28_1_64,91.366,9,2,3,0,131888,821256,5595136,0,17144,867848,3657728,0
0_7_28_1_256,91.908,9,2,3,0,131888,821256,5595136,0,17144,867848,3657728,0
0_7_28_4_1,97.992,9,4,1,0,131888,1873928,2035712,0,17144,867840,2035712,0
0_7_28_4_4,97.796,9,4,3,0,131888,1873928,3772416,0,17144,867840,2437120,0
0_7_28_4_16,97.791,9,4,1,0,131888,1873928,2035712,0,17144,867840,2035712,0
0_7_28_4_64,97.59,9,4,1,0,131888,1873928,2035712,0,17144,867840,2035712,0
0_7_28_4_256,97.73,9,4,1,0,131888,1873928,2035712,0,17144,867840,2035712,0
0_7_28_16_1,97.777,9,4,1,0,131888,1873928,2035712,0,17144,867840,2035712,0
0_7_28_16_4,97.986,9,4,3,0,131888,1873928,3772416,0,17144,867840,2437120,0
0_7_28_16_16,97.986,9,4,1,0,131888,1873928,2035712,0,17144,867840,2035712,0
0_7_28_16_64,97.885,9,4,1,0,131888,1873928,2035712,0,17144,867840,2035712,0
0_7_28_16_256,97.976,9,4,1,0,131888,1873928,2035712,0,17144,867840,2035712,0
0_7_28_64_1,97.568,9,4,1,0,131888,1873928,2035712,0,17144,867840,2035712,0
0_7_28_64_4,97.567,9,4,3,0,131888,1873928,3772416,0,17144,867840,2437120,0
0_7_28_64_16,97.758,9,4,1,0,131888,1873928,2035712,0,17144,867840,2035712,0
0_7_28_64_64,97.437,9,4,1,0,131888,1873928,2035712,0,17144,867840,2035712,0
0_7_28_64_256,97.845,9,4,1,0,131888,1873928,2035712,0,17144,867840,2035712,0
0_28_7_1_1,98.578,7,6,1,0,95528,2007056,2035712,0,17144,867840,2035712,0
0_28_7_1_4,93.793,7,5,4,0,95528,1603600,4808704,0,17144,698888,3222528,0
0_28_7_1_16,92.345,7,4,3,0,95528,1317904,5360640,0,17144,648704,3423232,0
0_28_7_1_64,91.216,7,4,3,0,95528,1317904,5360640,0,17144,648704,3423232,0
0_28_7_1_256,92.343,7,4,3,0,95528,1317904,5360640,0,17144,648704,3423232,0
0_28_7_4_1,98.311,7,6,1,0,95528,1638416,2035712,0,17144,733696,2035712,0
0_28_7_4_4,96.844,7,7,2,0,95528,2334736,2670592,0,17144,1030664,2369536,0
0_28_7_4_16,98.52,7,6,1,0,95528,1964048,1767424,0,17144,930304,1767424,0
0_28_7_4_64,98.51,7,6,1,0,95528,1964048,1767424,0,17144,930304,1767424,0
0_28_7_4_256,98.416,7,6,1,0,95528,1964048,1767424,0,17144,930304,1767424,0
0_28_7_16_1,98.3,7,6,1,0,95528,1638416,2035712,0,17144,733696,2035712,0
0_28_7_16_4,97.092,7,7,2,0,95528,2334736,2670592,0,17144,1030664,2369536,0
0_28_7_16_16,98.269,7,6,1,0,95528,1964048,1767424,0,17144,930304,1767424,0
0_28_7_16_64,98.422,7,6,1,0,95528,1964048,1767424,0,17144,930304,1767424,0
0_28_7_16_256,98.421,7,6,1,0,95528,1964048,1767424,0,17144,930304,1767424,0
0_28_7_64_1,98.259,7,6,1,0,95528,1638416,2035712,0,17144,733696,2035712,0
0_28_7_64_4,97.065,7,7,2,0,95528,2334736,2670592,0,17144,1030664,2369536,0
0_28_7_64_16,98.366,7,6,1,0,95528,1964048,1767424,0,17144,930304,1767424,0
0_28_7_64_64,98.326,7,6,1,0,95528,1964048,1767424,0,17144,930304,1767424,0
0_28_7_64_256,98.316,7,6,1,0,95528,1964048,1767424,0,17144,930304,1767424,0
0_28_28_1_1,98.373,7,4,1,0,95528,1873928,2035712,0,17144,851456,2035712,0
0_28_28_1_4,93.832,7,3,4,0,95528,1673224,4808704,0,17144,851464,3256320,0
0_28_28_1_16,92.982,7,2,3,0,95528,821256,5595136,0,17144,851464,3657728,0
0_28_28_1_64,93.086,7,2,3,0,95528,821256,5595136,0,17144,851464,3657728,0
0_28_28_1_256,93.493,7,2,3,0,95528,821256,5595136,0,17144,851464,3657728,0
0_28_28_4_1,98.259,7,4,1,0,95528,1873928,2035712,0,17144,851456,2035712,0
0_28_28_4_4,98.619,7,4,3,0,95528,1873928,3772416,0,17144,851456,2437120,0
0_28_28_4_16,98.064,7,4,1,0,95528,1873928,2035712,0,17144,851456,2035712,0
0_28_28_4_64,98.652,7,4,1,0,95528,1873928,2035712,0,17144,851456,2035712,0
0_28_28_4_256,98.543,7,4,1,0,95528,1873928,2035712,0,17144,851456,2035712,0
0_28_28_16_1,98.591,7,4,1,0,95528,1873928,2035712,0,17144,851456,2035712,0
0_28_28_16_4,98.557,7,4,3,0,95528,1873928,3772416,0,17144,851456,2437120,0
0_28_28_16_16,98.532,7,4,1,0,95528,1873928,2035712,0,17144,851456,2035712,0
0_28_28_16_64,98.674,7,4,1,0,95528,1873928,2035712,0,17144,851456,2035712,0
0_28_28_16_256,98.728,7,4,1,0,95528,1873928,2035712,0,17144,851456,2035712,0
0_28_28_64_1,98.625,7,4,1,0,95528,1873928,2035712,0,17144,851456,2035712,0
0_28_28_64_4,98.475,7,4,3,0,95528,1873928,3772416,0,17144,851456,2437120,0
0_28_28_64_16,98.56,7,4,1,0,95528,1873928,2035712,0,17144,851456,2035712,0
0_28_28_64_64,98.61,7,4,1,0,95528,1873928,2035712,0,17144,851456,2035712,0
0_28_28_64_256,98.682,7,4,1,0,95528,1873928,2035712,0,17144,851456,2035712,0
2,98.439,7,4,1,0,95528,1873928,2035712,0,17144,851456,2035712,0
3,98.776,8,3,1,0,126240,682000,2197504,0,17144,688648,2197504,0
4,98.891,7,4,1,0,95528,1873928,2035712,0,17144,851456,2035712,0
5,92.543,7,2,3,0,95528,367624,5747712,0,17144,397832,3810304,0
1_7_7_1_1,93.354,11,4,1,0,73848,1032720,2210816,0,25984,931912,2210816,0
1_7_7_1_4,92.332,10,7,1,0,58736,1605664,2035712,0,25984,724544,2035712,0
1_7_7_1_16,94.551,9,7,2,0,29232,2467928,2670592,0,25984,685632,2369536,0
1_7_7_1_64,94.705,9,6,1,0,29232,2657368,1767424,0,25984,921160,2459648,0
1_7_7_1_256,94.222,9,6,1,0,29232,2657368,1767424,0,25984,921160,2459648,0
1_7_7_4_1,93.253,13,4,1,0,80632,1032720,2210816,0,26432,931912,2210816,0
1_7_7_4_4,92.531,12,7,1,0,65520,1605664,2035712,0,26432,724544,2035712,0
1_7_7_4_16,94.902,11,7,2,0,36016,2467928,2670592,0,26432,685632,2369536,0
1_7_7_4_64,94.755,11,6,1,0,36016,2657368,1767424,0,26432,921160,2459648,0
1_7_7_4_256,94.521,11,6,1,0,36016,2657368,1767424,0,26432,921160,2459648,0
1_7_7_16_1,93.864,11,4,1,0,73848,1032720,2210816,0,25984,931912,2210816,0
1_7_7_16_4,92.435,10,7,1,0,58736,1605664,2035712,0,25984,724544,2035712,0
1_7_7_16_16,94.899,9,7,2,0,29232,2467928,2670592,0,25984,685632,2369536,0
1_7_7_16_64,94.825,9,6,1,0,29232,2657368,1767424,0,25984,921160,2459648,0
1_7_7_16_256,94.711,9,6,1,0,29232,2657368,1767424,0,25984,921160,2459648,0
1_7_7_64_1,93.835,11,4,1,0,73848,1032720,2210816,0,25984,931912,2210816,0
1_7_7_64_4,92.275,10,7,1,0,58736,1605664,2035712,0,25984,724544,2035712,0
1_7_7_64_16,94.724,9,7,2,0,29232,2467928,2670592,0,25984,685632,2369536,0
1_7_7_64_64,94.649,9,6,1,0,29232,2657368,1767424,0,25984,921160,2459648,0
1_7_7_64_256,94.708,9,6,1,0,29232,2657368,1767424,0,25984,921160,2459648,0
1_7_28_1_1,93.829,11,2,1,0,73848,903432,2210816,0,25984,923720,2210816,0
1_7_28_1_4,91.932,10,5,1,0,58736,1389592,2035712,0,25984,691776,2035712,0
1_7_28_1_16,94.666,9,4,3,0,29232,612432,3962880,0,25984,470600,2627584,0
1_7_28_1_64,94.575,9,4,1,0,29232,1201232,2197504,0,25984,921160,2197504,0
1_7_28_1_256,94.466,9,4,1,0,29232,1201232,2197504,0,25984,921160,2197504,0
1_7_28_4_1,93.093,13,2,1,0,80632,903432,2210816,0,26432,923720,2210816,0
1_7_28_4_4,92.753,12,5,1,0,65520,1389592,2035712,0,26432,691776,2035712,0
1_7_28_4_16,95.071,11,4,3,0,36016,612432,3962880,0,26432,470600,2627584,0
1_7_28_4_64,93.672,11,4,1,0,36016,1201232,2197504,0,26432,921160,2197504,0
