1_28_7_4_1,1573.6,11,4,0,1,70000,2130960,0,3874816
1_28_7_4_4,1750.6,12,3,1,2,121200,450576,1421312,4882440
1_28_7_4_16,1741.8,9,6,0,1,34928,1498384,0,3577856
1_28_7_4_64,1753.7,9,6,0,1,34928,1498384,0,3577856
1_28_7_4_256,1784.5,9,6,0,1,34928,1498384,0,3577856
1_28_7_16_1,1617.9,11,4,0,1,70000,2130960,0,3874816
1_28_7_16_4,1781.7,12,3,1,2,121200,450576,1421312,4882440
1_28_7_16_16,1742.7,9,6,0,1,34928,1498384,0,3577856
1_28_7_16_64,1754.6,9,6,0,1,34928,1498384,0,3577856
1_28_7_16_256,1754.8,9,6,0,1,34928,1498384,0,3577856
1_28_7_64_1,1600.4,11,4,0,1,70000,2130960,0,3874816
1_28_7_64_4,1695,12,3,1,2,121200,450576,1421312,4882440
1_28_7_64_16,1766.7,9,6,0,1,34928,1498384,0,3577856
1_28_7_64_64,1676.1,9,6,0,1,34928,1498384,0,3577856
1_28_7_64_256,1763.6,9,6,0,1,34928,1498384,0,3577856
1_28_28_1_1,1264.5,11,4,0,1,70000,2507272,0,3874816
1_28_28_1_4,1724.2,12,4,0,2,121200,2473992,0,4882440
1_28_28_1_16,1690.7,9,4,0,3,34928,435464,0,6146048
1_28_28_1_64,1807.8,9,4,0,3,34928,435464,0,6146048
1_28_28_1_256,1715,9,4,0,3,34928,435464,0,6146048
1_28_28_4_1,1666.9,11,4,0,1,70000,2507272,0,3874816
1_28_28_4_4,1784.8,12,4,0,2,121200,2473992,0,4882440
1_28_28_4_16,1809.9,9,4,0,3,34928,435464,0,6146048
1_28_28_4_64,1775.9,9,4,0,3,34928,435464,0,6146048
1_28_28_4_256,1776.1,9,4,0,3,34928,435464,0,6146048
1_28_28_16_1,1663.7,11,4,0,1,70000,2507272,0,3874816
1_28_28_16_4,1777.8,12,4,0,2,121200,2473992,0,4882440
1_28_28_16_16,1775.9,9,4,0,3,34928,435464,0,6146048
1_28_28_16_64,1792.6,9,4,0,3,34928,435464,0,6146048
1_28_28_16_256,1774.6,9,4,0,3,34928,435464,0,6146048
1_28_28_64_1,1617.3,11,4,0,1,70000,2507272,0,3874816
1_28_28_64_4,1759.2,12,4,0,2,121200,2473992,0,4882440
1_28_28_64_16,1778.3,9,4,0,3,34928,435464,0,6146048
1_28_28_64_64,1768.7,9,4,0,3,34928,435464,0,6146048
1_28_28_64_256,1775.1,9,4,0,3,34928,435464,0,6146048
0_7_7_1_1,1617.9,7,4,1,2,74024,492048,1421312,4882440
0_7_7_1_4,1719.9,7,6,0,1,74024,1509912,0,3577856
0_7_7_1_16,1728,7,6,0,1,74024,1509912,0,3577856
0_7_7_1_64,1635.9,7,6,0,1,74024,1509912,0,3577856
0_7_7_1_256,1699.8,7,6,0,1,74024,1509912,0,3577856
0_7_7_4_1,1617.5,7,4,1,2,74024,492048,1421312,4882440
0_7_7_4_4,1714.7,7,6,0,1,74024,1509912,0,3577856
0_7_7_4_16,1705.9,7,6,0,1,74024,1509912,0,3577856
0_7_7_4_64,1705.5,7,6,0,1,74024,1509912,0,3577856
0_7_7_4_256,1662.4,7,6,0,1,74024,1509912,0,3577856
0_7_7_16_1,1519,7,4,1,2,74024,492048,1421312,4882440
0_7_7_16_4,1659.4,7,6,0,1,74024,1509912,0,3577856
0_7_7_16_16,1628.4,7,6,0,1,74024,1509912,0,3577856
0_7_7_16_64,1370.9,7,6,0,1,74024,1509912,0,3577856
0_7_7_16_256,1688.5,7,6,0,1,74024,1509912,0,3577856
0_7_7_64_1,1563.4,7,4,1,2,74024,492048,1421312,4882440
0_7_7_64_4,1719.2,7,6,0,1,74024,1509912,0,3577856
0_7_7_64_16,1680.2,7,6,0,1,74024,1509912,0,3577856
0_7_7_64_64,1714,7,6,0,1,74024,1509912,0,3577856
0_7_7_64_256,1711,7,6,0,1,74024,1509912,0,3577856
0_7_28_1_1,1647.1,7,5,0,2,74024,2515464,0,4882440
0_7_28_1_4,1677.2,7,4,0,3,74024,1696272,0,5799936
0_7_28_1_16,1773.7,7,4,0,3,74024,1696272,0,5799936
0_7_28_1_64,1698.9,7,4,0,3,74024,1696272,0,5799936
0_7_28_1_256,1739.2,7,4,0,3,74024,1696272,0,5799936
0_7_28_4_1,1611.6,7,5,0,2,74024,2515464,0,4882440
0_7_28_4_4,1757.8,7,4,0,3,74024,1696272,0,5799936
0_7_28_4_16,1637.7,7,4,0,3,74024,1696272,0,5799936
0_7_28_4_64,1774.4,7,4,0,3,74024,1696272,0,5799936
0_7_28_4_256,1675.7,7,4,0,3,74024,1696272,0,5799936
0_7_28_16_1,1649.3,7,5,0,2,74024,2515464,0,4882440
0_7_28_16_4,1661.5,7,4,0,3,74024,1696272,0,5799936
0_7_28_16_16,1740.2,7,4,0,3,74024,1696272,0,5799936
0_7_28_16_64,1734.2,7,4,0,3,74024,1696272,0,5799936
0_7_28_16_256,1756.4,7,4,0,3,74024,1696272,0,5799936
