0_7_7_1_64,968.13,7,6,0,1,74024,1509912,0,3577856
0_7_7_1_256,942.39,7,6,0,1,74024,1509912,0,3577856
0_7_7_4_1,853.06,7,4,1,2,74024,492048,1421312,4882440
0_7_7_4_4,872.34,7,6,0,1,74024,1509912,0,3577856
0_7_7_4_16,991.78,7,6,0,1,74024,1509912,0,3577856
0_7_7_4_64,852.05,7,6,0,1,74024,1509912,0,3577856
0_7_7_4_256,1020.3,7,6,0,1,74024,1509912,0,3577856
0_7_7_16_1,798.48,7,4,1,2,74024,492048,1421312,4882440
0_7_7_16_4,1022.1,7,6,0,1,74024,1509912,0,3577856
0_7_7_16_16,959.43,7,6,0,1,74024,1509912,0,3577856
0_7_7_16_64,1549.3,7,6,0,1,74024,1509912,0,3577856
0_7_7_16_256,1009.1,7,6,0,1,74024,1509912,0,3577856
0_7_7_64_1,804.51,7,4,1,2,74024,492048,1421312,4882440
0_7_7_64_4,1010.6,7,6,0,1,74024,1509912,0,3577856
0_7_7_64_16,955.39,7,6,0,1,74024,1509912,0,3577856
0_7_7_64_64,1008.6,7,6,0,1,74024,1509912,0,3577856
0_7_7_64_256,987.12,7,6,0,1,74024,1509912,0,3577856
0_7_28_1_1,742.33,7,5,0,2,74024,2515464,0,4882440
0_7_28_1_4,980.68,7,4,0,3,74024,1696272,0,5799936
0_7_28_1_16,1621.6,7,4,0,3,74024,1696272,0,5799936
0_7_28_1_64,830.05,7,4,0,3,74024,1696272,0,5799936
0_7_28_1_256,965.07,7,4,0,3,74024,1696272,0,5799936
0_7_28_4_1,822.21,7,5,0,2,74024,2515464,0,4882440
0_7_28_4_4,984.55,7,4,0,3,74024,1696272,0,5799936
0_7_28_4_16,900.32,7,4,0,3,74024,1696272,0,5799936
0_7_28_4_64,962.79,7,4,0,3,74024,1696272,0,5799936
0_7_28_4_256,856.7,7,4,0,3,74024,1696272,0,5799936
0_7_28_16_1,840.18,7,5,0,2,74024,2515464,0,4882440
0_7_28_16_4,797.03,7,4,0,3,74024,1696272,0,5799936
0_7_28_16_16,896.88,7,4,0,3,74024,1696272,0,5799936
0_7_28_16_64,869.78,7,4,0,3,74024,1696272,0,5799936
0_7_28_16_256,893.53,7,4,0,3,74024,1696272,0,5799936
0_7_28_64_1,759.41,7,5,0,2,74024,2515464,0,4882440
0_7_28_64_4,871.67,7,4,0,3,74024,1696272,0,5799936
0_7_28_64_16,910.43,7,4,0,3,74024,1696272,0,5799936
0_7_28_64_64,895.29,7,4,0,3,74024,1696272,0,5799936
0_7_28_64_256,897.93,7,4,0,3,74024,1696272,0,5799936
0_28_7_1_1,855.05,8,3,1,2,126240,450576,1421312,4882440
0_28_7_1_4,892.94,8,5,0,1,126240,1468440,0,3577856
0_28_7_1_16,1605.5,8,5,0,1,126240,1468440,0,3577856
0_28_7_1_64,990.72,8,5,0,1,126240,1468440,0,3577856
0_28_7_1_256,947.67,8,5,0,1,126240,1468440,0,3577856
0_28_7_4_1,862.23,8,3,1,2,126240,450576,1421312,4882440
0_28_7_4_4,1608,8,5,0,1,126240,1468440,0,3577856
0_28_7_4_16,970.45,8,5,0,1,126240,1468440,0,3577856
0_28_7_4_64,955.21,8,5,0,1,126240,1468440,0,3577856
0_28_7_4_256,972.89,8,5,0,1,126240,1468440,0,3577856
0_28_7_16_1,861.74,8,3,1,2,126240,450576,1421312,4882440
0_28_7_16_4,1016.6,8,5,0,1,126240,1468440,0,3577856
0_28_7_16_16,1037.2,8,5,0,1,126240,1468440,0,3577856
0_28_7_16_64,974.2,8,5,0,1,126240,1468440,0,3577856
0_28_7_16_256,1043.5,8,5,0,1,126240,1468440,0,3577856
0_28_7_64_1,796.27,8,3,1,2,126240,450576,1421312,4882440
0_28_7_64_4,1037.4,8,5,0,1,126240,1468440,0,3577856
0_28_7_64_16,947.03,8,5,0,1,126240,1468440,0,3577856
0_28_7_64_64,1628.9,8,5,0,1,126240,1468440,0,3577856
0_28_7_64_256,1019.6,8,5,0,1,126240,1468440,0,3577856
0_28_28_1_1,789.93,8,4,0,2,126240,2473992,0,4882440
0_28_28_1_4,931.9,8,3,0,3,126240,1654800,0,5799936
0_28_28_1_16,898.05,8,3,0,3,126240,1654800,0,5799936
0_28_28_1_64,982,8,3,0,3,126240,1654800,0,5799936
0_28_28_1_256,1667,8,3,0,3,126240,1654800,0,5799936
0_28_28_4_1,845,8,4,0,2,126240,2473992,0,4882440
0_28_28_4_4,1000.3,8,3,0,3,126240,1654800,0,5799936
0_28_28_4_16,936.11,8,3,0,3,126240,1654800,0,5799936
0_28_28_4_64,1001.2,8,3,0,3,126240,1654800,0,5799936
0_28_28_4_256,947.54,8,3,0,3,126240,1654800,0,5799936
0_28_28_16_1,885.77,8,4,0,2,126240,2473992,0,4882440
0_28_28_16_4,935.59,8,3,0,3,126240,1654800,0,5799936
0_28_28_16_16,998.15,8,3,0,3,126240,1654800,0,5799936
0_28_28_16_64,937.03,8,3,0,3,126240,1654800,0,5799936
0_28_28_16_256,993.49,8,3,0,3,126240,1654800,0,5799936
0_28_28_64_1,1537.8,8,4,0,2,126240,2473992,0,4882440
0_28_28_64_4,1670.6,8,3,0,3,126240,1654800,0,5799936
0_28_28_64_16,1648.4,8,3,0,3,126240,1654800,0,5799936
0_28_28_64_64,918.31,8,3,0,3,126240,1654800,0,5799936
0_28_28_64_256,985.46,8,3,0,3,126240,1654800,0,5799936
